z_soid,vszam,bevetel,haszonkulcs,vnap
5688,18,16002.0,30.438333333333333,2
5689,1,409.0,31.51,72
5690,14,222077.0,29.735000000000003,7
5691,3,41866.0,27.08333333333333,45
5692,10,61002.0,30.511000000000003,44
5693,10,20417.0,29.196,14
5694,2,18724.0,29.91,381
5695,2,127536.0,25.52,225
5696,5,1624.0,32.029999999999994,356
5697,4,2696.0,31.5425,274
5698,1,276.0,33.98,356
5699,1,614.0,30.64,2
5700,6,4832.0,29.971666666666664,47
5701,10,16356.0,31.055,4
5702,7,7512.0,31.194285714285712,110
5703,1,268.0,30.73,200
5704,2,828.0,33.98,379
5705,4,1088.0,32.355,151
5706,3,1695.0,31.74,110
5707,6,6102.0,31.825,28
5708,7,4407.0,31.83714285714285,4
5709,5,4068.0,31.808,151
5710,4,1356.0,31.655,114
5711,3,1227.0,31.51,47
5712,8,4499.0,31.405,2
5713,4,2045.0,31.405,151
5714,2,960.0,31.87,114
5715,4,2400.0,31.69,2
5716,3,1920.0,31.87,2
5717,3,2400.0,31.63,2
5718,1,1440.0,31.87,283
5719,1,480.0,31.51,381
5720,2,960.0,31.87,528
5721,3,2715.0,30.426666666666662,114
5722,1,685.0,30.98,381
5723,1,685.0,30.98,381
5724,3,2457.0,30.343333333333334,283
5725,2,1638.0,30.31,468
5726,1,1094.0,30.08,468
5727,11,13620.0,28.429090909090917,8
5728,3,4852.0,30.30333333333333,71
5729,1,205.0,33.99,30
5730,1,1228.0,30.64,340
5731,1,1512.0,31.02,340
5732,5,2526.0,32.082,16
5733,3,2409.0,27.486666666666668,365
5734,2,1441.0,31.115,10
5735,3,2331.0,30.89333333333333,65
5736,2,1709.0,30.645,10
5737,2,1914.0,30.495,10
5738,1,1094.0,30.24,10
5739,1,1094.0,30.24,535
5740,3,2779.0,27.53333333333333,108
5741,7,5149.0,29.474285714285717,10
5742,5,3425.0,30.98,111
5743,4,4048.0,33.04,57
5744,3,2670.0,30.816666666666663,111
5745,1,961.0,31.11,544
5746,1,1094.0,30.24,111
5747,1,1165.0,30.46,544
5748,1,1575.0,30.17,414
5749,1,1850.0,31.49,27
5750,1,3024.0,30.34,333
5751,2,2882.0,30.47,269
5752,2,3292.0,30.27,146
5753,1,2535.0,30.07,80
5754,1,3016.0,30.06,80
5755,1,5346.0,31.61,559
5756,1,307.0,58.25,7
5757,4,1661.0,29.3075,37
5758,1,433.0,32.01,110
5759,1,433.0,32.01,37
5760,1,433.0,32.01,414
5761,1,520.0,31.65,37
5762,13,28307.0,28.56538461538461,7
5763,1,3433.0,30.24,49
5764,10,18776.0,30.251000000000005,7
5765,3,495.0,29.92,356
5766,2,495.0,29.92,22
5767,1,165.0,29.92,511
5768,3,780.0,34.02,15
5769,1,260.0,34.02,511
5770,5,2045.0,30.194,140
5771,1,346.0,32.57,511
5772,3,1732.0,32.01,172
5773,1,433.0,32.01,261
5774,1,520.0,31.65,172
5775,1,606.0,31.17,261
5776,4,3464.0,30.62,2
5777,1,1386.0,30.14,22
5778,5,1364.0,32.67999999999999,1
5779,2,582.0,31.67,302
5780,4,1647.0,32.2575,261
5781,2,788.0,30.9,346
5782,3,1629.0,30.426666666666662,3
5783,1,1575.0,30.27,270
5784,1,2260.0,30.03,129
5785,1,2606.0,30.1,317
5786,1,2472.0,30.38,554
5787,2,2188.0,30.08,365
5788,3,4323.0,30.45,117
5789,6,1491.0,31.075,119
5790,6,2312.0,30.918333333333337,13
5791,6,2016.0,32.63,119
5792,5,1364.0,32.67999999999999,119
5793,3,953.0,31.08666666666667,119
5794,4,1567.0,31.995000000000005,47
5795,2,898.0,30.9,119
5796,2,1300.0,30.915,119
5797,9,6974.0,28.488888888888887,108
5798,4,2786.0,30.6275,108
5799,12,9707.0,29.60666666666667,9
5800,15,20310.0,30.18066666666667,9
5801,11,10655.0,30.180000000000003,9
5802,1,1039.0,30.36,65
5803,2,2426.0,30.29,65
5804,1,1024.0,30.11,114
5805,1,1370.0,30.35,99
5806,1,1992.0,30.37,395
5807,1,3087.0,30.2,273
5808,4,5480.0,30.32,191
5809,5,36970.0,29.99,115
5810,1,10858.0,30.8,88
5811,5,53654.0,30.3,77
5812,1,1638.0,30.41,479
5813,1,819.0,30.21,440
5814,1,1094.0,30.24,537
5815,3,3282.0,30.186666666666667,430
5816,2,2464.0,30.31,9
5817,1,2598.0,30.16,316
5818,1,1717.0,34.56,9
5819,5,9456.0,28.356,161
5820,3,6441.0,35.88333333333333,9
5821,1,2197.0,30.46,559
5822,1,2740.0,36.86,9
5823,2,5764.0,30.17,161
5824,1,4717.0,38.57,30
5825,4,3095.0,30.9075,47
5826,10,15275.0,30.306,99
5827,2,2535.0,37.795,9
5828,2,780.0,34.02,448
5829,1,520.0,34.02,16
5830,1,346.0,32.57,198
5831,3,2076.0,32.57,40
5832,2,1384.0,32.57,198
5833,1,433.0,32.01,198
5834,3,1560.0,31.649999999999995,40
5835,1,693.0,31.0,261
5836,3,2079.0,31.0,2
5837,1,866.0,30.62,198
5838,1,2260.0,30.26,476
5839,3,3079.0,30.35333333333333,114
5840,2,2055.0,30.475,395
5841,1,1024.0,30.11,29
5842,2,3292.0,30.27,259
5843,1,2252.0,30.32,219
5844,1,5504.0,30.36,168
5845,28,31726.0,30.18285714285714,8
5846,9,4304.0,31.45222222222221,31
5847,6,3540.0,32.89666666666666,288
5848,9,3540.0,32.535555555555554,38
5849,7,3776.0,31.658571428571424,1
5850,6,13221.0,31.91,19
5851,9,13512.0,30.81555555555555,36
5852,10,10170.0,31.757000000000005,36
5853,10,6102.0,31.910000000000004,5
5854,8,51497.0,28.197500000000005,8
5855,1,3434.0,30.57,20
5856,3,10701.0,30.18,350
5857,1,11724.0,30.59,290
5858,1,13772.0,30.38,327
5859,1,14244.0,30.51,24
5860,1,16843.0,30.38,14
5861,2,4804.0,30.26,184
5862,2,5764.0,30.17,252
5863,2,6174.0,30.17,54
5864,2,7418.0,30.23,391
5865,9,14410.0,30.516666666666666,54
5866,5,9250.0,30.28,54
5867,6,14832.0,30.36833333333333,99
5868,5,17835.0,30.08,21
5869,4,18190.0,30.135,99
5870,2,7386.0,30.055,79
5871,2,7772.0,30.79,486
5872,3,12969.0,32.14666666666667,159
5873,5,27672.0,31.4,3
5874,1,5110.0,30.86,478
5875,2,10850.0,30.13,184
5876,2,15102.0,30.06,478
5877,2,16520.0,30.37,478
5878,1,2677.0,30.27,478
5879,2,5906.0,30.23,448
5880,1,3220.0,30.26,478
5881,1,3654.0,30.17,478
5882,1,4087.0,30.08,478
5883,1,315.0,32.35,295
5884,3,41158.0,26.876666666666665,361
5885,1,7196.0,20.01,571
5886,3,14622.0,30.149999999999995,85
5887,1,4795.0,30.37,229
5888,4,5460.0,30.87,0
5889,1,1126.0,30.32,145
5890,1,7157.0,30.44,344
5891,1,3354.0,30.15,250
5892,1,4165.0,31.02,118
5893,1,2078.0,30.36,13
5894,2,1922.0,30.93,356
5895,2,1929.0,30.525,78
5896,1,1299.0,30.16,111
5897,3,3897.0,30.16,38
5898,2,2598.0,30.16,38
5899,2,2598.0,30.16,38
5900,6,7794.0,30.16,5
5901,3,3692.0,30.13333333333333,38
5902,1,2606.0,30.17,289
5903,2,5275.0,25.175,18
5904,2,3984.0,30.37,311
5905,1,28339.0,26.51,423
5906,2,5976.0,33.08,161
5907,1,7551.0,31.21,2
5908,1,23142.0,25.16,66
5909,2,69426.0,25.16,12
5910,1,25976.0,25.11,310
5911,3,8127.0,26.766666666666666,245
5912,1,3370.0,20.06,583
5913,3,6607.0,24.223333333333333,27
5914,2,4755.0,303.69,80
5915,3,6993.0,30.149999999999995,9
5916,1,2472.0,30.38,505
5917,3,7206.0,30.236666666666668,375
5918,3,9684.0,27.626666666666665,15
5919,11,34529.0,30.438181818181818,42
5920,4,6931.0,30.4325,49
5921,3,8220.0,30.040000000000003,280
5922,4,7400.0,30.235,111
5923,3,5550.0,30.28,27
5924,1,10992.0,30.36,356
5925,1,2953.0,30.26,512
5926,2,31638.0,30.205,139
5927,1,12354.0,29.95,410
5928,1,9677.0,30.88,410
5929,1,4087.0,30.08,158
5930,1,11016.0,30.37,314
5931,5,5000.0,36.752,9
5932,10,11684.0,39.742,19
5933,2,6780.0,30.26,257
5934,1,1913.0,30.4,25
5935,1,1827.0,30.5,4
5936,9,16443.0,30.5,210
5937,1,10865.0,30.28,392
5938,1,2780.0,30.09,45
5939,9,8946.0,29.25111111111111,2
5940,1,11646.0,30.8,456
5941,1,4795.0,30.37,447
5942,1,9047.0,29.97,32
5943,4,8244.0,30.3825,416
5944,3,5009.0,30.403333333333336,54
5945,7,14559.0,30.388571428571424,103
5946,1,5031.0,30.64,548
5947,1,2882.0,30.17,498
5948,3,13598.0,30.83333333333333,101
5949,1,49598.0,29.96,161
5950,1,10228.0,29.98,423
5951,2,28094.0,32.45,5
5952,5,61770.0,30.354000000000003,18
5953,1,14559.0,30.2,105
5954,1,14953.0,30.59,79
5955,1,11173.0,20.06,566
5956,8,17006.0,29.09625,217
5957,2,4944.0,30.345,261
5958,2,4118.0,30.275,245
5959,3,5151.0,30.536666666666665,261
5960,1,9434.0,31.5,500
5961,1,6370.0,31.18,405
5962,3,38150.0,30.19333333333333,225
5963,2,960.0,31.69,157
5964,2,1094.0,40.815,157
5965,1,685.0,30.98,374
5966,2,2882.0,30.47,250
5967,1,10622.0,30.62,289
5968,1,2331.0,30.15,168
5969,2,6866.0,30.215,156
5970,1,6843.0,31.12,119
5971,7,12990.0,30.178571428571427,43
5972,19,61816.0,29.227894736842096,4
5973,6,14566.0,28.601666666666663,85
5974,1,3772.0,30.02,414
5975,1,29913.0,26.87,80
5976,1,68496.0,25.92,274
5977,1,559.0,21.0,592
5978,8,81270.0,28.638749999999995,170
5979,4,2772.0,31.0,21
5980,1,693.0,31.0,37
5981,3,3636.0,31.17,21
5982,3,1818.0,31.17,21
5983,1,1906.0,30.55,261
5984,2,2944.0,30.04,52
5985,1,1386.0,30.14,136
5986,1,2772.0,30.14,52
5987,4,5196.0,30.16,17
5988,3,3897.0,30.16,17
5989,2,2426.0,30.29,17
5990,1,1299.0,30.16,52
5991,2,2598.0,30.16,46
5992,1,1212.0,31.17,295
5993,4,2600.0,31.65,0
5994,4,2080.0,31.65,0
5995,6,4160.0,31.65,0
5996,2,2472.0,25.87,210
5997,1,1732.0,30.62,287
5998,1,1086.0,30.53,274
5999,5,5229.0,29.062,35
6000,10,10220.0,29.928,3
6001,11,8905.0,30.980000000000004,3
6002,14,11535.0,29.477142857142866,16
6003,13,10275.0,30.980000000000004,3
6004,11,8850.0,30.023636363636363,3
6005,1,866.0,30.62,256
6006,2,1732.0,30.62,256
6007,1,2173.0,30.28,536
6008,1,3913.0,30.09,365
6009,2,4692.0,30.19,218
6010,1,27720.0,30.14,303
6011,1,882.0,20.82,584
6012,1,882.0,20.82,584
6013,1,953.0,30.55,261
6014,2,1212.0,31.17,38
6015,1,606.0,31.17,38
6016,1,606.0,31.17,38
6017,1,606.0,31.17,136
6018,4,2600.0,31.65,0
6019,7,9360.0,31.65,0
6020,4,2080.0,31.65,0
6021,6,4160.0,31.65,0
6022,1,780.0,30.87,136
6023,1,780.0,30.87,210
6024,1,693.0,31.0,210
6025,1,953.0,30.55,375
6026,2,4394.0,30.46,11
6027,4,10985.0,30.442500000000003,11
6028,2,4394.0,30.46,16
6029,1,2197.0,30.46,9
6030,2,4394.0,30.46,11
6031,2,5040.0,30.17,16
6032,1,2520.0,30.17,9
6033,1,9677.0,30.88,348
6034,3,4938.0,30.286666666666665,45
6035,3,4938.0,30.22,307
6036,10,19752.0,30.279999999999998,3
6037,3,4938.0,30.22,307
6038,3,4938.0,30.286666666666665,29
6039,4,4852.0,30.29,45
6040,1,1780.0,30.12,356
6041,3,5206.0,26.85333333333333,184
6042,3,7120.0,30.12,0
6043,1,1780.0,30.12,0
6044,1,1780.0,30.12,0
6045,1,1913.0,30.4,437
6046,3,5590.0,27.016666666666666,213
6047,1,1299.0,30.16,47
6048,3,8491.0,30.290000000000003,29
6049,1,1213.0,30.29,136
6050,1,1213.0,30.29,29
6051,1,1126.0,30.32,136
6052,1,1126.0,30.32,136
6053,1,1118.0,20.09,584
6054,1,1205.0,20.74,584
6055,1,1213.0,30.29,136
6056,1,1126.0,30.32,136
6057,1,1126.0,30.32,136
6058,1,1039.0,30.36,30
6059,1,1039.0,30.36,30
6060,1,59505.0,24.97,539
6061,1,29126.0,25.32,13
6062,1,38575.0,25.19,83
6063,1,52748.0,26.8,83
6064,1,2693.0,30.1,303
6065,2,2172.0,30.375,322
6066,1,504.0,21.15,584
6067,2,1629.0,30.53,227
6068,2,1047.0,25.685,304
6069,1,543.0,30.22,304
6070,2,1086.0,30.375,304
6071,2,36390.0,30.29,34
6072,1,12130.0,30.29,498
6073,8,12222.0,29.05625,36
6074,7,5670.0,28.92,32
6075,19,18018.0,30.61368421052632,3
6076,14,19593.0,30.40285714285714,34
6077,14,10701.0,31.095714285714283,5
6078,12,9009.0,30.261666666666667,36
6079,14,12096.0,31.217142857142854,3
6080,5,5718.0,30.55,5
6081,6,6671.0,30.55,21
6082,20,71064.0,29.6765,107
6083,1,9598.0,30.35,83
6084,10,10390.0,30.360000000000007,4
6085,2,1040.0,31.65,4
6086,1,520.0,31.65,16
6087,1,520.0,31.65,354
6088,1,520.0,31.65,354
6089,5,9393.0,28.206,90
6090,10,6710.0,26.84,39
6091,22,30141.0,29.40454545454546,4
6092,1,2811.0,30.32,239
6093,4,59812.0,30.59,114
6094,3,28560.0,33.67333333333333,134
6095,1,2953.0,30.03,15
6096,1,3827.0,30.13,426
6097,1,1646.0,30.32,151
6098,4,3900.0,30.87,170
6099,2,1560.0,30.87,288
6100,4,3120.0,30.87,28
6101,7,7020.0,30.87,28
6102,2,2340.0,30.87,28
6103,1,2944.0,30.04,25
6104,1,1213.0,30.29,140
6105,1,1213.0,30.29,37
6106,2,2426.0,30.29,37
6107,1,1126.0,30.32,140
6108,2,2426.0,30.29,37
6109,2,2426.0,30.29,37
6110,3,2788.0,27.30666666666667,375
6111,1,953.0,30.55,237
6112,2,1906.0,30.55,237
6113,1,953.0,30.55,237
6114,1,1913.0,30.4,232
6115,1,1386.0,30.14,185
6116,2,14598.0,30.18,392
6117,1,17787.0,20.25,581
6118,1,20465.0,24.97,562
6119,1,3378.0,30.73,50
6120,1,2535.0,30.07,195
6121,4,1384.0,32.57,13
6122,1,346.0,32.57,331
6123,4,1384.0,32.57,13
6124,4,78621.0,27.8025,52
6125,33,103134.0,29.735151515151497,74
6126,3,5739.0,30.399999999999995,40
6127,2,1732.0,30.62,331
6128,31,11652.0,33.22193548387096,6
6129,2,12740.0,31.18,314
6130,1,7709.0,30.91,535
6131,6,52866.0,30.34,162
6132,18,43605.0,29.61777777777778,27
6133,1,1559.0,30.03,29
6134,2,3654.0,30.5,9
6135,1,2346.0,30.19,218
6136,1,2346.0,30.19,218
6137,1,2866.0,30.04,115
6138,1,2953.0,30.03,99
6139,1,6268.0,30.31,162
6140,1,5504.0,30.36,234
6141,1,3654.0,30.17,216
6142,1,24402.0,28.29,273
6143,1,39362.0,26.92,31
6144,1,5425.0,30.82,205
6145,1,5819.0,29.83,15
6146,1,6213.0,30.8,400
6147,1,7551.0,31.21,431
6148,1,150.0,31.58,356
6149,1,142.0,30.28,541
6150,4,1624.0,44.2825,28
6151,3,1292.0,40.00333333333334,8
6152,1,480.0,31.51,356
6153,3,969.0,35.71333333333333,4
6154,2,1913.0,30.950000000000003,62
6155,1,866.0,30.62,219
6156,2,4156.0,30.36,37
6157,1,22984.0,25.25,519
6158,4,6236.0,30.03,350
6159,3,13976.0,26.776666666666667,235
6160,2,13370.0,30.555,319
6161,1,961.0,30.93,319
6162,1,7945.0,30.87,319
6163,4,19101.0,33.26,131
6164,1,543.0,30.22,340
6165,2,1842.0,30.78,99
6166,3,1842.0,30.826666666666668,99
6167,1,6065.0,30.29,233
6168,1,866.0,30.62,474
6169,1,543.0,30.22,475
6170,2,1842.0,30.78,99
6171,1,25976.0,25.11,352
6172,3,2024.0,27.53333333333333,217
6173,1,866.0,30.62,158
6174,10,57006.0,29.117999999999995,32
6175,1,5110.0,21.26,563
6176,1,3937.0,20.18,594
6177,1,5504.0,30.61,84
6178,1,1654.0,30.65,559
6179,5,83425.0,30.45,124
6180,4,22251.0,27.94,9
6181,12,62268.0,31.5,29
6182,3,5220.0,30.53,23
6183,1,4244.0,31.88,164
6184,1,6921.0,31.13,59
6185,1,4323.0,31.96,476
6186,2,8646.0,163.92,32
6187,7,38360.0,29.827142857142857,25
6188,3,22653.0,30.05,138
6189,2,33056.0,30.38,125
6190,1,6921.0,31.13,533
6191,3,33048.0,30.376666666666665,23
6192,1,18402.0,31.35,153
6193,3,28944.0,31.03333333333333,121
6194,3,23598.0,31.01,267
6195,1,5031.0,31.02,79
6196,2,3512.0,30.41,99
6197,1,7000.0,31.09,263
6198,1,8260.0,31.01,354
6199,2,3008.0,30.1,255
6200,2,3008.0,30.1,116
6201,25,48577.0,31.074800000000003,17
6202,22,82756.0,30.555909090909086,17
6203,4,7889.0,30.4175,55
6204,6,11735.0,30.50333333333333,255
6205,1,5189.0,31.07,328
6206,1,5110.0,30.86,255
6207,1,5504.0,30.33,353
6208,1,3819.0,30.12,55
6209,1,10150.0,20.72,571
6210,1,6843.0,19.97,605
6211,1,8260.0,31.03,72
6212,1,11016.0,30.09,30
6213,1,12512.0,30.2,139
6214,5,26180.0,31.276,17
6215,1,10150.0,20.72,571
6216,2,6300.0,25.1,402
6217,1,3047.0,30.33,277
6218,1,24402.0,23.07,571
6219,2,10378.0,37.315,10
6220,2,12330.0,30.18,11
6221,1,5268.0,31.04,35
6222,3,14992.0,30.18,220
6223,5,38150.0,31.01,211
6224,7,38134.0,29.67571428571429,106
6225,1,11724.0,30.12,539
6226,2,25575.0,25.22,527
6227,1,20858.0,25.08,540
6228,1,5504.0,31.02,521
6229,1,7236.0,30.28,51
6230,1,12591.0,30.6,361
6231,1,20780.0,25.11,348
6232,1,4638.0,30.87,277
6233,1,6788.0,30.24,220
6234,7,29056.0,29.458571428571428,78
6235,1,5110.0,21.64,563
6236,1,5976.0,31.0,99
6237,20,123058.0,30.567999999999994,4
6238,1,7079.0,31.02,99
6239,2,6072.0,30.12,65
6240,1,1040.0,34.02,106
6241,2,520.0,34.02,372
6242,2,519.0,32.06,541
6243,1,260.0,34.02,541
6244,2,520.0,34.02,378
6245,2,590.0,32.95,287
6246,3,921.0,32.15,4
6247,1,433.0,32.01,139
6248,1,433.0,32.01,139
6249,2,1040.0,31.65,459
6250,1,866.0,30.62,459
6251,2,2426.0,30.29,116
6252,1,7394.0,29.99,37
6253,1,7000.0,30.77,37
6254,1,9205.0,30.98,37
6255,7,2475.0,29.92000000000001,11
6256,5,864.0,33.84400000000001,49
6257,2,495.0,29.92,274
6258,1,165.0,29.92,166
6259,2,495.0,29.92,245
6260,1,165.0,30.95,356
6261,1,260.0,34.02,356
6262,1,213.0,33.96,356
6263,1,1386.0,30.14,139
6264,1,1299.0,32.01,223
6265,7,2640.0,29.92000000000001,31
6266,3,660.0,29.92,32
6267,3,495.0,29.92,254
6268,2,1040.0,31.65,79
6269,7,3960.0,29.92000000000001,90
6270,7,6240.0,34.02,37
6271,1,5200.0,31.65,462
6272,4,1320.0,29.92,31
6273,3,9696.0,31.17,6
6274,3,2394.0,27.0,43
6275,5,46655.0,30.632,46
6276,20,210694.0,29.8765,19
6277,6,55781.0,31.16,54
6278,4,40912.0,32.0075,31
6279,4,3425.0,30.98,1
6280,9,7812.0,30.8,8
6281,7,15563.0,29.81857142857143,29
6282,9,12895.0,29.221111111111107,19
6283,1,1299.0,33.64,23
6284,8,18012.0,32.05625,37
6285,22,226054.0,29.928181818181816,10
6286,1,1646.0,30.32,166
6287,2,2330.0,30.46,185
6288,1,1850.0,30.28,245
6289,1,961.0,31.11,245
6290,5,7252.0,30.2,38
6291,1,2197.0,30.46,519
6292,2,6449.0,36.0,47
6293,1,4402.0,30.39,454
6294,1,4165.0,31.6,456
6295,1,9590.0,29.84,248
6296,1,6213.0,30.8,248
6297,3,12495.0,29.790000000000003,43
6298,5,26569.0,30.522,8
6299,1,2402.0,30.26,55
6300,2,6866.0,30.19,379
6301,1,3433.0,30.19,373
6302,1,3165.0,20.07,568
6303,3,12495.0,31.613333333333333,373
6304,1,6213.0,30.8,416
6305,1,8969.0,30.67,494
6306,2,17938.0,30.66,151
6307,1,12354.0,29.96,498
6308,10,15720.0,30.278,23
6309,10,21202.0,30.688,18
6310,5,18642.0,30.242,255
6311,12,16650.0,29.474166666666665,57
6312,13,19809.0,29.47461538461539,103
6313,9,19423.0,30.36999999999999,255
6314,23,42818.0,30.711304347826086,18
6315,6,17493.0,30.23,216
6316,8,3806.0,32.57,8
6317,2,1040.0,31.65,428
6318,1,520.0,31.65,473
6319,4,2772.0,31.0,8
6320,3,26907.0,30.649999999999995,318
6321,1,13063.0,30.16,437
6322,8,7321.0,29.632500000000007,212
6323,8,6048.0,31.22125,23
6324,4,4450.0,30.88,160
6325,1,2330.0,30.46,446
6326,12,10396.0,30.706666666666663,23
6327,6,5687.0,29.25333333333334,32
6328,4,3773.0,31.0525,32
6329,7,21674.0,32.28,32
6330,6,3051.0,31.74,17
6331,2,818.0,31.3,125
6332,3,1196.0,27.906666666666663,366
6333,2,1023.0,40.14,37
6334,6,2964.0,30.328333333333333,36
6335,4,1478.0,30.8025,388
6336,2,818.0,31.3,359
6337,3,5760.0,31.63,188
6338,7,2696.0,30.54428571428571,36
6339,2,654.0,27.24,542
6340,2,818.0,31.09,303
6341,1,480.0,31.51,388
6342,3,31158.0,30.38,113
6343,4,62644.0,29.93,23
6344,5,117598.0,40.882,83
6345,2,46284.0,25.16,11
6346,6,6928.0,30.62,8
6347,1,5740.0,20.84,592
6348,1,6370.0,20.69,592
6349,1,7551.0,30.06,508
6350,2,16520.0,25.15,28
6351,2,29976.0,30.49,35
6352,2,24708.0,29.96,35
6353,2,28803.0,25.32,35
6354,1,15898.0,20.38,592
6355,1,2024.0,20.19,583
6356,9,15750.0,30.24777777777778,156
6357,1,2331.0,30.15,502
6358,1,4795.0,29.84,482
6359,3,10149.0,30.08666666666667,29
6360,1,3228.0,30.21,443
6361,2,5906.0,32.36,48
6362,1,3291.0,30.03,561
6363,1,4174.0,30.36,501
6364,36,58910.0,30.32666666666667,15
6365,10,47019.0,29.22,283
6366,9,54971.0,28.58666666666667,237
6367,2,9590.0,29.84,231
6368,1,233457.0,24.18,531
6369,1,159764.0,23.3,16
6370,1,57849.0,30.29,31
6371,2,1780.0,30.785,438
6372,3,2599.0,27.33666666666667,438
6373,5,4805.0,31.110000000000003,80
6374,4,5825.0,30.46,136
6375,1,493622.0,14.97,51
6376,1,234803.0,13.69,2
6377,3,414325.0,26.27666666666667,84
6378,4,8392.0,22.225,10
6379,1,1567.0,8.52,393
6380,4,5827.0,30.4225,80
6381,3,5621.0,30.32333333333333,106
6382,1,2882.0,30.17,3
6383,1,5346.0,31.61,87
6384,1,11724.0,30.59,27
6385,1,11724.0,30.59,4
6386,1,13063.0,30.16,314
6387,1,11724.0,30.59,94
6388,2,25102.0,25.07,498
6389,1,24402.0,28.3,422
6390,1,17866.0,30.1,23
6391,1,65409.0,25.07,225
6392,1,43299.0,26.07,316
6393,1,44087.0,25.47,185
6394,1,13378.0,30.59,443
6395,1,10622.0,30.06,387
6396,1,15504.0,30.08,285
6397,1,10543.0,30.16,49
6398,1,2402.0,30.26,519
6399,1,7079.0,31.02,52
6400,4,25164.0,31.0325,98
6401,2,6448.0,25.08,402
6402,2,5551.0,25.22,389
6403,3,18598.0,26.756666666666664,129
6404,1,10150.0,20.72,589
6405,1,5504.0,30.99,455
6406,3,58560.0,24.956666666666667,3
6407,3,16512.0,31.01,199
6408,1,2488.0,31.5,121
6409,1,13378.0,30.59,190
6410,1,701.0,31.27,132
6411,13,136794.0,9.692307692307692,222
6412,1,202827.0,17.14,21
6413,1,106764.0,23.34,427
6414,2,287079.0,20.235,59
6415,6,53466.0,48.38166666666667,2
6416,1,360957.0,22.82,458
6417,1,59047.0,5.5,360
6418,2,83448.0,5.88,8
6419,6,482880.0,5.0,358
6420,1,59835.0,15.57,546
6421,6,121157.0,9.454999999999998,531
6422,1,101567.0,15.25,575
6423,9,407764.0,16.210000000000004,548
6424,1,80307.0,16.11,379
6425,2,214945.0,15.19,97
6426,4,116504.0,16.38,501
6427,4,316503.0,15.8175,291
6428,5,357440.0,17.076,123
6429,2,3544.0,26.14,80
6430,3,13598.0,13.96,183
6431,16,40814.0,14717.633125,46
6432,7,339174.0,9.871428571428572,54
6433,1,51961.0,5.65,119
6434,1,60071.0,16.99,300
6435,2,103922.0,5.65,312
6436,1,9756.0,20.01,582
6437,17,295698.0,9.671176470588236,23
6438,11,318963.0,11.965454545454548,17
6439,9,315763.0,11.26,2
6440,11,413960.0,11.291818181818185,17
6441,13,368213.0,10.773076923076925,8
6442,2,124835.0,10.035,202
6443,2,140788.0,5.01,244
6444,3,133835.0,14.833333333333334,519
6445,7,1065308.0,9.732857142857142,87
6446,14,555643.0,15.90071428571429,234
6447,7,104494.0,8.895714285714286,146
6448,16,528068.0,16.304375,17
6449,21,1739392.0,15.911904761904768,15
6450,10,359740.0,18.478,25
6451,31,1318983.0,19.61193548387097,10
6452,3,161551.0,14.986666666666665,74
6453,4,118550.0,13.395,444
6454,2,123606.0,15.335,265
6455,1,241724.0,20.48,208
6456,1,405504.0,15.12,268
6457,18,980221.0,8.329444444444443,1
6458,3,23204.0,15.003333333333336,133
6459,2,28961.0,15.16,5
6460,12,87776.0,15.26,12
6461,13,451077.0,20.732307692307693,0
6462,10,95568.0,15.836000000000002,354
6463,4,73670.0,15.275,22
6464,8,83284.0,15.34375,1
6465,6,54204.0,15.631666666666668,393
6466,2,32111.0,15.31,282
6467,4,74299.0,15.245,1
6468,5,85172.0,19.648000000000003,508
6469,4,53197.0,15.245,14
6470,6,39165.0,15.403333333333334,27
6471,2,12898.0,15.5,223
6472,3,23371.0,15.563333333333334,434
6473,7,53125.0,15.461428571428572,414
6474,15,89175.0,82.64333333333333,539
6475,2,39040.0,15.16,453
6476,7,1007030.0,15.14,20
6477,25,472654.0,5.191200000000001,11
6478,4,37263.0,14.0125,50
6479,3,3102338.0,16.14666666666667,226
6480,2,39197.0,6.140000000000001,146
6481,5,76843.0,6.980000000000001,83
6482,1,86606.0,15.17,342
6483,1,39984.0,2.5,129
6484,6,284181.0,20.31,175
6485,3,25883.0,15.096666666666666,345
6486,6,383828.0,4.784999999999999,19
6487,23,936831.0,16.971304347826084,3
6488,1,18598.0,5.0,267
6489,6,377119.0,24.691666666666677,175
6490,2,177150.0,26.045,198
6491,3,416715.0,3.553333333333333,89
6492,3,265551.0,5.266666666666667,354
6493,3,10150.0,8.423333333333334,127
6494,1,1843.0,7.09,159
6495,5,51535.0,15.029999999999998,533
6496,5,454291.0,17.518,417
6497,7,589709.0,22.68285714285714,11
6498,3,251944.0,22.74666666666667,488
6499,4,1231465.0,21.2325,50
6500,16,2340820.0,22.963125,32
6501,70,1113346.0,15.239000000000006,3
6502,25,692331.0,16.0216,74
6503,27,159528.0,20.309999999999995,2
6504,4,25938.0,20.08,19
6505,3,127732.0,24.58,83
6506,5,60544.0,21.772,2
6507,8,46267.0,20.24,3
6508,18,124565.0,20.24,50
6509,14,92497.0,36.34857142857142,20
6510,11,81857.0,20.24,21
6511,1,39956.0,17.34,380
6512,2,32907.0,30.65,2
6513,3,9520.0,23.146666666666665,110
6514,1,14992.0,20.13,350
6515,10,48907.0,24.545,35
6516,4,16692.0,20.1825,241
6517,10,82498.0,20.19,16
6518,8,57114.0,20.19,21
6519,7,44422.0,20.19,46
